Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2020,Department of Human Services,Federal,Technical Activities,Technical Activities,802630939.5,0,653556568.95,149074370.55,663868799.94,10312230.99
2020,Department of Human Services,Federal TANF,Central Office Operations,Children & Families,2583143.92,0,2233371.34,349772.58,2467894.77,234523.43
2020,Department of Human Services,Federal TANF,Central Office Operations,Operations,100000,0,2855.5,97144.5,2855.5,0
2020,Department of Human Services,Federal TANF,Forecasted Programs,MFIP/DWP,121699553.68,0,59872252.3,61827301.38,71395542.6,11523290.3
2020,Department of Human Services,Federal TANF,Grant Programs,Children's Services Grants,183146,0,106728,76418,140000,33272
2020,Department of Human Services,Federal TANF,Grant Programs,Support Services Grants,96281224.2,0,92391018.51,3890205.69,94701086.1,2310067.59
2020,Department of Human Services,Federal TANF,Technical Activities,Technical Activities,103701861.12,0,70423792.43,33278068.69,71658504.15,1234711.72
2020,Department of Human Services,General,Central Office Operations,Aging & Disability Services,13356046.54,0,13356046.54,0,13777662.37,421615.83
2020,Department of Human Services,General,Central Office Operations,"Behavioral, Housing, & DHH",30588048.34,0,30469048.34,119000,30990843.25,521794.91
2020,Department of Human Services,General,Central Office Operations,Children & Families,11430368.96,0,11430368.96,0,11489714.17,59345.21
2020,Department of Human Services,General,Central Office Operations,Community Support,0,0,0,0,0,0
2020,Department of Human Services,General,Central Office Operations,Continuing Care of Older Adults,130143.32,0,130143.32,0,266942.32,136799
2020,Department of Human Services,General,Central Office Operations,Health Care,17664954.46,0,17664954.46,0,18431178.76,766224.3
2020,Department of Human Services,General,Central Office Operations,Operations,76859296.28,0,76859296.28,0,77550491.65,691195.37
2020,Department of Human Services,General,Direct Care Treatment,DCT - Community Based Svcs,10649654.22,0,10649654.22,0,10660794,11139.78
2020,Department of Human Services,General,Direct Care Treatment,DCT - Forensic Svcs,107323054.31,0,107323054.31,0,107414341.78,91287.47
2020,Department of Human Services,General,Direct Care Treatment,DCT - MH & Subs Abuse Tx Svcs,121976801.76,0,121976801.76,0,122208379.48,231577.72
2020,Department of Human Services,General,Direct Care Treatment,DCT - MSOP,88383979.12,0,88383979.12,0,88599859.19,215880.07
2020,Department of Human Services,General,Direct Care Treatment,DCT - Operations,27790537.96,0,27790537.96,0,27975525.09,184987.13
2020,Department of Human Services,General,Forecasted Programs,Alternative Care,15610690.3,0,15610690.3,0,15610690.3,0
2020,Department of Human Services,General,Forecasted Programs,Behavioral Health Fund,0,0,0,0,0,0
2020,Department of Human Services,General,Forecasted Programs,General Assistance,49778342.84,0,49778342.84,0,49778342.84,0
2020,Department of Human Services,General,Forecasted Programs,Group Residential Housing,5458284.2,0,5458284.2,0,5486367.79,28083.59
2020,Department of Human Services,General,Forecasted Programs,Housing Support,176490421.69,0,176490421.69,0,176490421.69,0
2020,Department of Human Services,General,Forecasted Programs,MFIP Child Care Assistance,73445030,0,73445030,0,73445030,0
2020,Department of Human Services,General,Forecasted Programs,MFIP/DWP,91486000,0,91486000,0,91486000,0
2020,Department of Human Services,General,Forecasted Programs,MN Supplemental Assistance,43502786.72,0,43502786.72,0,43502786.72,0
2020,Department of Human Services,General,Forecasted Programs,Medical Assistance,4908832601.18,0,4908832601.18,0,4925233376.68,16400775.5
2020,Department of Human Services,General,Forecasted Programs,Northstar,90755610.72,0,90755610.72,0,91063965.76,308355.04
2020,Department of Human Services,General,Grant Programs,Adult Mental Health Grants,79441583.49,0,79441583.49,0,81658172.67,2216589.18
2020,Department of Human Services,General,Grant Programs,Aging & Adult Services Grants,30427213.07,0,30427213.07,0,31878642.39,1451429.32
2020,Department of Human Services,General,Grant Programs,BSF Child Care Assistance Grts,44655000,0,44655000,0,44655000,0
2020,Department of Human Services,General,Grant Programs,CD Treatment Support Grants,5773867.86,0,3370946.01,2402921.85,3595028.03,224082.02
2020,Department of Human Services,General,Grant Programs,Child & Community Service Grts,59201000,0,59201000,0,59201000,0
2020,Department of Human Services,General,Grant Programs,Child & Economic Support Grts,28813395.7,0,28813395.7,0,35370255.5,6556859.8
2020,Department of Human Services,General,Grant Programs,Child Care Development Grants,2952723,0,2952723,0,32916723,29964000
2020,Department of Human Services,General,Grant Programs,Child Mental Health Grants,21620736.39,0,21620736.39,0,22592792.03,972055.64
2020,Department of Human Services,General,Grant Programs,Child Support Enforcement Grts,0,0,0,0,0,0
2020,Department of Human Services,General,Grant Programs,Children's Services Grants,41200623.82,0,41200623.82,0,42454737.9,1254114.08
2020,Department of Human Services,General,Grant Programs,Deaf & Hard Of Hearing Grants,2625188.4,0,2625188.4,0,2784451,159262.6
2020,Department of Human Services,General,Grant Programs,Disabilities Grants,54005587.01,0,54005587.01,0,54149770.78,144183.77
2020,Department of Human Services,General,Grant Programs,Health Care Grants,3152888.84,0,3152888.84,0,3482210,329321.16
2020,Department of Human Services,General,Grant Programs,Housing Support Grants,9236972.93,0,9236972.93,0,9263798.37,26825.44
2020,Department of Human Services,General,Grant Programs,Other Long Term Grants,1541436.73,0,1541436.73,0,1892827.84,351391.11
2020,Department of Human Services,General,Grant Programs,Support Services Grants,8693261.64,0,8693261.64,0,8693261.64,0
2020,Department of Human Services,Gift,Central Office Operations,Aging & Disability Services,14823.27,0,0,14823.27,0,0
2020,Department of Human Services,Gift,Central Office Operations,"Behavioral, Housing, & DHH",12956.08,0,0,12956.08,0,0
2020,Department of Human Services,Gift,Central Office Operations,Health Care,0,0,0,0,0,0
2020,Department of Human Services,Gift,Direct Care Treatment,DCT - Community Based Svcs,2445.57,0,2336,109.57,2336,0
2020,Department of Human Services,Gift,Direct Care Treatment,DCT - Operations,920.18,0,920.18,0,920.18,0
2020,Department of Human Services,Gift,Grant Programs,Children's Services Grants,23976.05,0,0,23976.05,0,0
2020,Department of Human Services,Gift,Grant Programs,Deaf & Hard Of Hearing Grants,12821,0,0,12821,0,0
2020,Department of Human Services,Health Care Access,Central Office Operations,Health Care,28176194.87,0,28176194.87,0,28346865.53,170670.66
2020,Department of Human Services,Health Care Access,Central Office Operations,Operations,6159316.71,0,6159316.71,0,6186749.49,27432.78
2020,Department of Human Services,Health Care Access,Forecasted Programs,Medical Assistance,586959000,0,586959000,0,586959000,0
2020,Department of Human Services,Health Care Access,Forecasted Programs,MinnesotaCare,61257186.12,0,57016100.27,4241085.85,57016100.27,0
2020,Department of Human Services,Health Care Access,Grant Programs,Health Care Grants,1671174.55,0,1671174.55,0,1673840,2665.45
2020,Department of Human Services,Health Care Access,Technical Activities,Technical Activities,176900,0,176900,0,176900,0
2020,Department of Human Services,Lottery,Central Office Operations,"Behavioral, Housing, & DHH",101362.35,0,101362.35,0,101362.35,0
2020,Department of Human Services,Lottery,Grant Programs,CD Treatment Support Grants,1223234.96,0,1223234.96,0,1450930.61,227695.65
2020,Department of Human Services,Lottery,Technical Activities,Technical Activities,818,0,818,0,818,0
2020,Department of Human Services,MN State Operated Comm Svcs,Direct Care Treatment,DCT - Community Based Svcs,122997901.46,0,111941628.51,11056272.95,111988974.85,47346.34
2020,Department of Human Services,Minnesota State Industries,Direct Care Treatment,DCT - MSOP,1153127.81,0,1153127.81,0,1163727.81,10600
2020,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - Forensic Svcs,1812620.71,0,1519718.32,292902.39,1520372.32,654
2020,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - MH & Subs Abuse Tx Svcs,99300.01,0,78156.91,21143.1,78156.91,0
2020,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - MSOP,3531416.91,0,3531416.91,0,3532439.04,1022.13
2020,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - Operations,0,0,0,0,0,0
2020,Department of Human Services,Miscellaneous Agency,Fiduciary Activities,Fiduciary Activities,32020075.44,0,11615316.36,20404759.08,11725703.93,110387.57
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Aging & Disability Services,5440635.46,0,2061781.71,3378853.75,2077786.47,16004.76
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,"Behavioral, Housing, & DHH",9545476.92,0,4772370.77,4773106.15,5541184.94,768814.17
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Centralized IT,313733989.67,0,215750462.5,97983527.17,219273325.89,3522863.39
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Children & Families,51663770.03,0,27098266.76,24565503.27,28771546.37,1673279.61
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Community Support,61852.03,0,61851.6,0.43,61851.6,0
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Health Care,106923586.5,0,54121151.22,52802435.28,56060536.35,1939385.13
2020,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Operations,44550464.05,0,26513648.4,18036815.65,27153853.79,640205.39
2020,Department of Human Services,Other Misc Special Revenue,Direct Care Treatment,DCT - Operations,22565421.69,0,12064188.5,10501233.19,12064188.5,0
2020,Department of Human Services,Other Misc Special Revenue,Forecasted Programs,Behavioral Health Fund,0,0,0,0,0,0
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Aging & Adult Services Grants,236165.99,0,160813,75352.99,160813,0
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,CD Treatment Support Grants,121583.49,0,21583.49,100000,36782,15198.51
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child & Economic Support Grts,182340.5,0,182340.5,0,364681,182340.5
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Care Development Grants,411891.28,0,366621.51,45269.77,413472.75,46851.24
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Mental Health Grants,29000,0,0,29000,29000,29000
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,7200.32,0,-42799.68,50000,-42799.68,0
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Children's Services Grants,4325999.28,0,1892999.28,2433000,2129007.99,236008.71
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Deaf & Hard Of Hearing Grants,263025.75,0,263025.75,0,263025.75,0
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Disabilities Grants,63795.47,0,63795.47,0,131387.03,67591.56
2020,Department of Human Services,Other Misc Special Revenue,Grant Programs,Other Long Term Grants,3841928.27,0,449969.27,3391959,449970.27,1
2020,Department of Human Services,Other Misc Special Revenue,Technical Activities,Technical Activities,10647917.73,0,5511644.72,5136273.01,10695214.72,5183570
2020,Department of Human Services,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Aging & Disability Services,214060.57,0,138120.57,75940,138120.57,0
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,"Behavioral, Housing, & DHH",9423262.33,0,4494680.32,4928582.01,4574647.6,79967.28
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Children & Families,316728.6,0,204860.2,111868.4,204860.2,0
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Community Support,0.12,0,0.12,0,0.12,0
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Continuing Care of Older Adults,0,0,0,0,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Health Care,2923252.68,0,1022187.22,1901065.46,1304975.54,282788.32
2020,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Operations,8119031.23,0,6256479.13,1862552.1,6264989.82,8510.69
2020,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Community Based Svcs,475,0,475,0,475,0
2020,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Forensic Svcs,734145.34,0,700227.47,33917.87,714884.31,14656.84
2020,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Operations,4691116.68,0,4474683.43,216433.25,4499723.69,25040.26
2020,Department of Human Services,Restrict Misc Special Revenue,Fiduciary Activities,Fiduciary Activities,2155082.43,0,2155082.43,0,2295335.8,140253.37
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Alternative Care,3361653.86,0,1498239.85,1863414.01,1498239.85,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,CD Treatment Fund,250676731.77,0,189703971.48,60972760.29,189716362.28,12390.8
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,General Assistance,6305.99,0,0,6305.99,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Housing Support,2654700.81,0,2654700.81,0,2654700.81,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MFIP/DWP,602585.37,0,0,602585.37,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MN Supplemental Assistance,4757,0,2916,1841,2916,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Medical Assistance,97204971.92,0,68951258.95,28253712.97,68951258.95,0
2020,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MinnesotaCare,392346.94,0,0,392346.94,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Adult Mental Health Grants,772401.8,0,658109.8,114292,994237,336127.2
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,CD Treatment Support Grants,814612.89,0,188652.83,625960.06,215232.29,26579.46
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Child & Economic Support Grts,140000,0,140000,0,140000,0
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,1663245,0,1663245,0,1663245,0
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Children's Services Grants,726017.66,0,183017.66,543000,283017.66,100000
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Disabilities Grants,10559888.12,0,10559888.12,0,13438727.62,2878839.5
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Other Long Term Grants,0,0,0,0,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Support Services Grants,0,0,0,0,0,0
2020,Department of Human Services,Restrict Misc Special Revenue,Technical Activities,Technical Activities,1690343,0,836249,854094,836249,0
2020,Department of Human Services,SOS TBI & Adol Ent Svcs,Direct Care Treatment,DCT - Community Based Svcs,1617217.8,0,1430120.56,187097.24,1431701.55,1580.99
2020,Department of Human Services,SOS TBI & Adol Ent Svcs,Direct Care Treatment,DCT - Operations,0,0,0,0,0,0
2020,Department of Human Services,State Government Special Rev,Central Office Operations,Aging & Disability Services,125000,0,125000,0,125000,0
2020,Department of Human Services,State Government Special Rev,Central Office Operations,Operations,4163054.36,0,4163054.36,0,4163491.21,436.85
2020,Department of Human Services,State Government Special Rev,Technical Activities,Technical Activities,22351,0,22351,0,22351,0
2020,Dietetics & Nutrition Practice,Health Related Boards,Dietetics & Nutrition Bd.,Dietetics & Nutrition Bd.,114858.52,0,114858.52,0,119601.48,4742.96
2020,Dietetics & Nutrition Practice,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Dietetics & Nutrition Practice,Restrict Misc Special Revenue,Dietetics & Nutrition Bd.,Dietetics & Nutrition Bd.,5497.5,0,5497.5,0,5600,102.5
2020,Disability Council,General,Council On Disability,Council On Disability,902351.91,0,902351.91,0,910317.28,7965.37
2020,Disability Council,Gift,Council On Disability,Council On Disability,0,0,0,0,0,0
2020,Disability Council,Other Misc Special Revenue,Council On Disability,Council On Disability,12783.25,0,12783.25,0,12783.25,0
2020,Disability Council,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Disability Council,Restrict Misc Special Revenue,Council On Disability,Council On Disability,0,0,0,0,0,0
2020,Education Department,Arts & Cultural Heritage Fund,Libraries,Basic Support & Fed Grants,2478191.04,0,2478191.04,0,2550000,71808.96
2020,Education Department,Arts & Cultural Heritage Fund,Special Student & Teacher,Other Special Student Opportun,0,0,0,0,0,0
2020,Education Department,Building Construction-Bonded,Facilities & Technology,Special Fac & Tech Opportunities,1000000,0,1000000,0,1000000,0
2020,Education Department,Building Construction-Bonded,Libraries,Accessibility and Improvement,2951000,30636.46,2920363.04,0.5,2951000,0.5
2020,Education Department,Coronavirus Relief Fund,Education Leadership & Support,Education Leadership & Support,301593.71,0,301593.71,0,301593.71,0
2020,Education Department,Coronavirus Relief Fund,Nutrition,Summer Food,0,0,0,0,0,0
2020,Education Department,Endowment School,General Education,General Education,39089647.04,0,39089647.04,0,39089647.04,0
2020,Education Department,Federal,Choice Programs,Charter School Lease Aid,2824082.98,0,2824082.98,0,2824082.98,0
2020,Education Department,Federal,Early Childhood & Family Supp,Access to Quality Early Learning,9786285.87,0,4348032.89,5438252.98,4348032.89,0
2020,Education Department,Federal,Early Childhood & Family Supp,Infant & Toddler Intervention,7000000.44,0,6246180.28,753820.16,6246180.28,0
2020,Education Department,Federal,Early Childhood & Family Supp,Preschool Special Ed,5610708,0,5152206.85,458501.15,5152206.85,0
2020,Education Department,Federal,Education Leadership & Support,Education Leadership & Support,103454009.51,0,88595818.16,14858191.35,92664440.16,4068622
2020,Education Department,Federal,Innovation & Accountability,Assessments,796533,0,456721.29,339811.71,456721.29,0
2020,Education Department,Federal,Libraries,Basic Support & Fed Grants,126253.35,0,125968.66,284.69,125968.66,0
2020,Education Department,Federal,Nutrition,Child & Adult Care Food Progrm,66935226.92,0,64573984,2361242.92,64631984.23,58000.23
2020,Education Department,Federal,Nutrition,Child & Adult Food Care,5000000,0,4487916.6,512083.4,4487916.6,0
2020,Education Department,Federal,Nutrition,Commodities,678719.96,0,661045.75,17674.21,661045.75,0
2020,Education Department,Federal,Nutrition,Kindergarten Milk,716376.39,0,541736.3,174640.09,541736.3,0
2020,Education Department,Federal,Nutrition,School Breakfast,54313770.92,0,39930731.2,14383039.72,39930731.2,0
2020,Education Department,Federal,Nutrition,School Lunch,174262024.24,0,126943471.58,47318552.66,127110326.68,166855.1
2020,Education Department,Federal,Nutrition,Summer Food,96247110.26,0,84118335.75,12128774.51,84415891.9,297556.15
2020,Education Department,Federal,Nutrition,USDA Foods,1680200,0,1553817.2,126382.8,1553817.2,0
2020,Education Department,Federal,Other General Education,Career & Technical Aid,29534.97,0,29534.97,0,29534.97,0
2020,Education Department,Federal,Other General Education,Career & Technical Education,6267858.67,0,6267858.67,0,6267858.67,0
2020,Education Department,Federal,Self Sufficient & Lifelong Lrn,Adult Basic Education,5239209.06,0,5239209.06,0,5239209.06,0
2020,Education Department,Federal,Special Education,Other Federal Sp Ed Programs,216403.97,0,196038.85,20365.12,196038.85,0
2020,Education Department,Federal,Special Education,Special Education - Regular,176609489.81,0,169927543.88,6681945.93,169935747.07,8203.19
2020,Education Department,Federal,Special Student & Teacher,Elem Sec Educ Act Programs,51718.4,0,2649.4,49069,2649.4,0
2020,Education Department,Federal,Student & Teachr Opportunities,Elementary Sec Educ Act Prog,228715536.53,0,210942960.08,17772576.45,213429783.65,2486823.57
2020,Education Department,Federal,Student & Teachr Opportunities,Student Opportunities,645394,0,58371.71,587022.29,58371.71,0
2020,Education Department,General,Choice Programs,Achievement & Integration Aid,72806173.9,0,72806173.9,0,72806173.9,0
2020,Education Department,General,Choice Programs,Charter School Lease Aid,83278385.88,0,83278385.88,0,83278385.88,0
2020,Education Department,General,Choice Programs,Interdist Deseg Transportation,14231000,0,14231000,0,14231000,0
2020,Education Department,General,Choice Programs,Recovery Program,710891.15,0,710891.15,0,711922.37,1031.22
2020,Education Department,General,Community Education,Adults with Disabilities,677628.41,0,677628.41,0,677628.41,0
2020,Education Department,General,Community Education,Community Education,1572780.65,0,1572780.65,0,1572780.65,0
2020,Education Department,General,Community Education,Deaf Deafblind Hard-of-Hearing,29200.39,0,29200.39,0,29200.39,0
2020,Education Department,General,Community Education,School Age Care,0,0,0,0,0,0
2020,Education Department,General,Early Childhood & Family Supp,Access to Quality Early Learning,0,0,0,0,0,0
2020,Education Department,General,Early Childhood & Family Supp,Early Childhood Family Ed,33545471.89,0,33545471.89,0,33545471.89,0
2020,Education Department,General,Early Childhood & Family Supp,Family Opportunities,2600000,0,2600000,0,2600000,0
2020,Education Department,General,Early Childhood & Family Supp,Head Start,24881442.5,0,24881442.5,0,24881442.5,0
2020,Education Department,General,Early Childhood & Family Supp,Health & Developmntl Screening,3610885,0,3610885,0,3610885,0
2020,Education Department,General,Early Childhood & Family Supp,Kindergarten Entry Profile-KEP,271504.97,0,271504.97,0,271504.97,0
2020,Education Department,General,Early Childhood & Family Supp,School Readiness,33683000,0,33683000,0,33683000,0
2020,Education Department,General,Education Leadership & Support,Board of School Administrators,219486.57,0,219486.57,0,219486.57,0
2020,Education Department,General,Education Leadership & Support,Education Leadership & Support,22441594.97,0,22441594.97,0,22441674.41,79.44
2020,Education Department,General,Education Leadership & Support,Regional Centers of Excellence,645422.48,0,645422.48,0,645422.48,0
2020,Education Department,General,Facilities & Technology,Debt Service Equalization,20682712.47,0,20682712.47,0,20682712.47,0
2020,Education Department,General,Facilities & Technology,Facility Construction & Improvement,0,0,0,0,0,0
2020,Education Department,General,Facilities & Technology,Long Term Facilities Maint Aid,103617288.05,0,103617288.05,0,103617288.05,0
2020,Education Department,General,Facilities & Technology,Special Fac & Tech Opportunities,35640488.85,0,35640488.85,0,35640488.85,0
2020,Education Department,General,Facilities & Technology,Telecommunications Access,3749999.99,0,3749999.99,0,3749999.99,0
2020,Education Department,General,General Education,General Education,7321388831.28,0,7321388831.28,0,7321388831.28,0
2020,Education Department,General,Indian Education,American Indian Ed Aid,8570648.3,0,8570648.3,0,8570648.3,0
2020,Education Department,General,Indian Education,Indian Teacher Training Progrm,70882.42,0,70882.42,0,70882.42,0
2020,Education Department,General,Indian Education,Tribal Contract Schools,1085233.01,0,1085233.01,0,1085233.01,0
2020,Education Department,General,Indian Education,Tribal Early Childhood Program,68000,0,68000,0,68000,0
2020,Education Department,General,Innovation & Accountability,Alternative Compensation,89220318.47,0,89220318.47,0,89220318.47,0
2020,Education Department,General,Innovation & Accountability,Assessments,10940900.5,0,10940900.5,0,10940900.5,0
2020,Education Department,General,Innovation & Accountability,MN Principal's Academy,200000,0,200000,0,200000,0
2020,Education Department,General,Libraries,Basic Support & Fed Grants,13570000,0,13570000,0,13570000,0
2020,Education Department,General,Libraries,Electronic Library Minnesota,900000,0,900000,0,900000,0
2020,Education Department,General,Libraries,Multicounty Multitype,1300000,0,1300000,0,1300000,0
2020,Education Department,General,Libraries,Reg Library Telecommunictn Aid,2299999.99,0,2299999.99,0,2299999.99,0
2020,Education Department,General,Nutrition,Kindergarten Milk,456985.8,0,456985.8,0,456985.8,0
2020,Education Department,General,Nutrition,MN Free School Meals-Breakfast,8045752.8,0,8045752.8,0,8045752.8,0
2020,Education Department,General,Nutrition,MN Free School Meals-Lunch,11169094.47,0,11169094.47,0,11169094.47,0
2020,Education Department,General,Nutrition,Summer Food,8350000,0,8350000,0,8350000,0
2020,Education Department,General,Other General Education,Abatement Revenue,1769596.61,0,1769596.61,0,1769596.61,0
2020,Education Department,General,Other General Education,Career & Technical Education,3898150.82,0,3898150.82,0,3898150.82,0
2020,Education Department,General,Other General Education,Enrollment Options Transport,10258.99,0,10258.99,0,10258.99,0
2020,Education Department,General,Other General Education,Nonpublic Pupil,15279007.72,0,15279007.72,0,15279007.72,0
2020,Education Department,General,Other General Education,Nonpublic Transportation,18036928.83,0,18036928.83,0,18036928.83,0
2020,Education Department,General,Other General Education,Reserves & Credits,57058853.11,0,57058853.11,0,57058853.11,0
2020,Education Department,General,Other General Education,Spec Prov For Select Districts,65000,0,65000,0,65000,0
2020,Education Department,General,Self Sufficient & Lifelong Lrn,Adult Basic Education,48426582.74,0,48426582.74,0,48426582.74,0
2020,Education Department,General,Self Sufficient & Lifelong Lrn,High School Equivalency Tests,233450,0,233450,0,233450,0
2020,Education Department,General,Special Education,Other State Sp Ed Programs,2190289.77,0,2190289.77,0,2190289.77,0
2020,Education Department,General,Special Education,Special Education - Regular,1583764390.73,0,1583764390.73,0,1583764390.73,0
2020,Education Department,General,Special Student & Teacher,Nonrecurring Grant Programs,3566448.73,0,3566448.73,0,3566448.73,0
2020,Education Department,General,Special Student & Teacher,Other Special Student Opportun,45000,0,45000,0,45000,0
2020,Education Department,General,Special Student & Teacher,Special Student Opportunities,453178.92,0,453178.92,0,457402.44,4223.52
2020,Education Department,General,Student & Teachr Opportunities,Adv Placement/Intl Bacc,3791585.87,0,3791585.87,0,3791585.87,0
2020,Education Department,General,Student & Teachr Opportunities,Concurrent Enrollment,4000000,0,4000000,0,4000000,0
2020,Education Department,General,Student & Teachr Opportunities,Early Childhood Literacy,3461792.09,0,3461792.09,0,3461792.09,0
2020,Education Department,General,Student & Teachr Opportunities,Literacy Incentive Aid,44422388.55,0,44422388.55,0,44422388.55,0
2020,Education Department,General,Student & Teachr Opportunities,One-Time Grants,158971.49,0,158971.49,0,230000,71028.51
2020,Education Department,General,Student & Teachr Opportunities,Other Special Student Opportun,6757280.95,0,6757280.95,0,6855575.77,98294.82
2020,Education Department,General,Student & Teachr Opportunities,Student Opportunities,595364.4,0,595364.4,0,595364.4,0
2020,Education Department,General,Student & Teachr Opportunities,Student Organizations,768000,0,768000,0,768000,0
2020,Education Department,Gift,Education Leadership & Support,Education Leadership & Support,101119.52,0,101119.52,0,101119.52,0
2020,Education Department,Maximum Effort School Loan,Education Leadership & Support,Education Leadership & Support,27667.21,0,0,27667.21,0,0
2020,Education Department,Miscellaneous Agency,Education Leadership & Support,Education Leadership & Support,2702,0,2202,500,2202,0
2020,Education Department,Miscellaneous Agency,Nutrition,Child & Adult Care Food Progrm,3293.1,0,0,3293.1,0,0
2020,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,64772598.77,0,64772598.77,0,64772598.77,0
2020,Education Department,Other Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,1034720.04,0,925431.55,109288.49,926655.07,1223.52
2020,Education Department,Other Misc Special Revenue,Other General Education,Reserves & Credits,161912.6,0,161912.6,0,161912.6,0
2020,Education Department,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Education Department,Restrict Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,0,0,0,0,0,0
2020,Education Department,Restrict Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,6525161.9,0,6522059.42,3102.48,6523993.3,1933.88
2020,Education Department,Restrict Misc Special Revenue,General Education,General Education,0,0,0,0,0,0
2020,Education Department,Restrict Misc Special Revenue,Nutrition,Commodities,0,0,0,0,0,0
2020,Education Department,Restrict Misc Special Revenue,Nutrition,USDA Foods,5000,0,0,5000,0,0
2020,Emergency Medical Services Bd,911 Emergency,Emergency Medical Services Bd,Emergency Medical Services Bd,682999.96,0,682999.96,0,683000,0.04
2020,Emergency Medical Services Bd,Federal,Emergency Medical Services Bd,Emergency Medical Services Bd,128303.32,0,115502.06,12801.26,116093.32,591.26
2020,Emergency Medical Services Bd,General,Emergency Medical Services Bd,Emergency Medical Services Bd,2769038.6,0,2769038.6,0,2991546.3,222507.7
2020,Emergency Medical Services Bd,Gift,Emergency Medical Services Bd,Emergency Medical Services Bd,15.97,0,0,15.97,0,0
2020,Emergency Medical Services Bd,Other Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,0,0,0,0,0,0
2020,Emergency Medical Services Bd,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Emergency Medical Services Bd,Restrict Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,685679.21,0,681532.21,4147,688711.59,7179.38
2020,Employ & Econ Development Dept,Ag & Econ Development Board,Business and Community Dvpmt,Business Finance,16135.93,0,15469.91,666.02,15645.91,176
2020,Employ & Econ Development Dept,Building Construction-Bonded,Business and Community Dvpmt,Business Development,1400000,0,1400000,0,1400000,0
