Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2024,Department of Human Services,Federal,Grant Programs,Other Long Term Grants,3234183,0,2284818.17,949364.83,2284818.17,0
2024,Department of Human Services,Federal,Grant Programs,Refugee Services Grants,42448617,0,14933514.02,27515102.98,16999405.24,2065891.22
2024,Department of Human Services,Federal,Grant Programs,Support Services Grants,13268711.87,0,1615835.56,11652876.31,3372427.68,1756592.12
2024,Department of Human Services,Federal,Technical Activities,Technical Activities,947285311.8,534.96,808483735.44,138801041.4,824303184.05,15818913.65
2024,Department of Human Services,Federal TANF,Central Office Operations,Children & Families,3572000,0,2559618.71,1012381.29,2662431.18,102812.47
2024,Department of Human Services,Federal TANF,Central Office Operations,Operations,100000,0,0,100000,0,0
2024,Department of Human Services,Federal TANF,Forecasted Programs,MFIP/DWP,92656153.79,0,86779034.9,5877118.89,86779034.9,0
2024,Department of Human Services,Federal TANF,Grant Programs,Children's Services Grants,140000,0,135296,4704,140000,4704
2024,Department of Human Services,Federal TANF,Grant Programs,Support Services Grants,96311000,0,93015577.94,3295422.06,94796256.99,1780679.05
2024,Department of Human Services,Federal TANF,Technical Activities,Technical Activities,71493000,0,70189079.3,1303920.7,70565571.2,376491.9
2024,Department of Human Services,General,Central Office Operations,Aging & Disability Services,43931829.4,97170.27,43834659.13,0,45086236.78,1154407.38
2024,Department of Human Services,General,Central Office Operations,"Behavioral, Housing, & DHH",25869424.17,215015.32,25654408.85,0,26085378.1,215953.93
2024,Department of Human Services,General,Central Office Operations,Children & Families,23801075.64,33337.51,23767738.13,0,24036695.61,235619.97
2024,Department of Human Services,General,Central Office Operations,Health Care,32766939.91,1234547.97,31532391.94,0,33339637.83,572697.92
2024,Department of Human Services,General,Central Office Operations,Operations,94320439.72,50448.31,94269991.41,0,95350104.6,1029664.88
2024,Department of Human Services,General,Direct Care Treatment,DCT - Community Based Svcs,8599469.49,0,8599469.49,0,8727840.16,128370.67
2024,Department of Human Services,General,Direct Care Treatment,DCT - Forensic Svcs,131165540.99,0,131165540.99,0,131842902.32,677361.33
2024,Department of Human Services,General,Direct Care Treatment,DCT - MH & Subs Abuse Tx Svcs,168702047.72,8403.89,168693643.83,0,170729187.58,2027139.86
2024,Department of Human Services,General,Direct Care Treatment,DCT - MSOP,110634298.13,0,110634298.13,0,111895266.04,1260967.91
2024,Department of Human Services,General,Direct Care Treatment,DCT - Operations,45679360.51,88927,45590433.51,0,46498944.94,819584.43
2024,Department of Human Services,General,Forecasted Programs,Alternative Care,21210187.64,0,21210187.64,0,21210187.64,0
2024,Department of Human Services,General,Forecasted Programs,Behavioral Health Fund,0,0,0,0,0,0
2024,Department of Human Services,General,Forecasted Programs,General Assistance,51456728.25,0,51456728.25,0,51456728.25,0
2024,Department of Human Services,General,Forecasted Programs,Housing Support,225054203.15,0,225054203.15,0,225054203.15,0
2024,Department of Human Services,General,Forecasted Programs,MFIP Child Care Assistance,2019000,0,2019000,0,2019000,0
2024,Department of Human Services,General,Forecasted Programs,MFIP/DWP,76662000,0,76662000,0,76662000,0
2024,Department of Human Services,General,Forecasted Programs,MN Supplemental Assistance,60849989.02,0,60849989.02,0,60849989.02,0
2024,Department of Human Services,General,Forecasted Programs,Medical Assistance,6921063482.05,0,6921063482.05,0,6921102642.43,39160.38
2024,Department of Human Services,General,Forecasted Programs,Northstar,101750077.02,262474.38,101487602.64,0,101977789.29,227712.27
2024,Department of Human Services,General,Grant Programs,Adult Mental Health Grants,88496161.86,1393448.24,87102713.62,0,89951367.87,1455206.01
2024,Department of Human Services,General,Grant Programs,Aging & Adult Services Grants,45698071.32,494289.85,45203781.47,0,47521301.48,1823230.16
2024,Department of Human Services,General,Grant Programs,BSF Child Care Assistance Grts,57953000,0,57953000,0,57953000,0
2024,Department of Human Services,General,Grant Programs,CD Treatment Support Grants,10898532.7,0,10898532.7,0,11414090.75,515558.05
2024,Department of Human Services,General,Grant Programs,Child & Community Service Grts,63559000,11755.76,63547244.24,0,63559000,0
2024,Department of Human Services,General,Grant Programs,Child & Economic Support Grts,145941968.67,3741324.28,142200644.39,0,145946832.13,4863.46
2024,Department of Human Services,General,Grant Programs,Child Care Development Grants,153414865.07,0,153414865.07,0,153414865.07,0
2024,Department of Human Services,General,Grant Programs,Child Mental Health Grants,37800363.91,189443,37610920.91,0,38852909.58,1052545.67
2024,Department of Human Services,General,Grant Programs,Child Support Enforcement Grts,0,0,0,0,0,0
2024,Department of Human Services,General,Grant Programs,Children's Services Grants,58608050.28,881594.77,57726455.51,0,62336736.73,3728686.45
2024,Department of Human Services,General,Grant Programs,Deaf & Hard Of Hearing Grants,2886000,41772.46,2844227.54,0,2886000,0
2024,Department of Human Services,General,Grant Programs,Disabilities Grants,104472576.63,57009.18,104415567.45,0,138984850.21,34512273.58
2024,Department of Human Services,General,Grant Programs,Health Care Grants,61874643.19,0,61874643.19,0,61993445.77,118802.58
2024,Department of Human Services,General,Grant Programs,Housing Support Grants,18613154.93,0,18613154.93,0,18727596.51,114441.58
2024,Department of Human Services,General,Grant Programs,Other Long Term Grants,175531851.88,519265.52,175012586.36,0,176261859.83,730007.95
2024,Department of Human Services,General,Grant Programs,Refugee Services Grants,155827.72,0,155827.72,0,155827.72,0
2024,Department of Human Services,General,Grant Programs,Support Services Grants,8586217.42,0,8586217.42,0,8704999.42,118782
2024,Department of Human Services,General Projects,Central Office Operations,Operations,760000,0,0,760000,760000,760000
2024,Department of Human Services,General Projects,Grant Programs,Child & Economic Support Grts,3388000,922696.97,2465303.03,0,3388000,0
2024,Department of Human Services,Gift,Central Office Operations,Aging & Disability Services,14161.59,0,0,14161.59,0,0
2024,Department of Human Services,Gift,Central Office Operations,"Behavioral, Housing, & DHH",0,0,0,0,0,0
2024,Department of Human Services,Gift,Direct Care Treatment,DCT - Community Based Svcs,3751.92,0,1536.93,2214.99,1536.93,0
2024,Department of Human Services,Gift,Direct Care Treatment,DCT - Operations,0,0,0,0,0,0
2024,Department of Human Services,Gift,Grant Programs,Child Mental Health Grants,0,0,0,0,0,0
2024,Department of Human Services,Gift,Grant Programs,Children's Services Grants,929.27,0,0,929.27,0,0
2024,Department of Human Services,Gift,Grant Programs,Deaf & Hard Of Hearing Grants,0,0,0,0,0,0
2024,Department of Human Services,Health Care Access,Central Office Operations,Health Care,30286455.61,0,30286455.61,0,30311299.66,24844.05
2024,Department of Human Services,Health Care Access,Central Office Operations,Operations,6056596.35,509.97,6056086.38,0,6096543.1,39946.75
2024,Department of Human Services,Health Care Access,Forecasted Programs,Medical Assistance,776054000,0,776054000,0,776054000,0
2024,Department of Human Services,Health Care Access,Forecasted Programs,MinnesotaCare,85062401.28,0,80150504.56,4911896.72,80150504.56,0
2024,Department of Human Services,Health Care Access,Grant Programs,Health Care Grants,4397940,1385.71,4396554.29,0,4397940,0
2024,Department of Human Services,Health Care Access,Technical Activities,Technical Activities,156759,0,156759,0,156759,0
2024,Department of Human Services,Health Related Boards,Central Office Operations,Operations,0,0,0,0,0,0
2024,Department of Human Services,Lottery,Central Office Operations,"Behavioral, Housing, & DHH",3000,0,3000,0,3000,0
2024,Department of Human Services,Lottery,Grant Programs,CD Treatment Support Grants,1176028.51,0,1176028.51,0,1645101.43,469072.92
2024,Department of Human Services,MN State Operated Comm Svcs,Direct Care Treatment,DCT - Community Based Svcs,173404756.26,550.83,168799278.79,4604926.64,171294617.47,2494787.85
2024,Department of Human Services,Minnesota State Industries,Direct Care Treatment,DCT - MSOP,1511298.43,0,1511298.43,0,1661637.86,150339.43
2024,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - Forensic Svcs,1770282.56,0,1770282.56,0,1809784.91,39502.35
2024,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - MH & Subs Abuse Tx Svcs,162908.35,0,137654.19,25254.16,137654.19,0
2024,Department of Human Services,Miscellaneous Agency,Direct Care Treatment,DCT - MSOP,4162188.37,0,4140917.89,21270.48,4402394.5,261476.61
2024,Department of Human Services,Miscellaneous Agency,Fiduciary Activities,Fiduciary Activities,211156201.36,0,4277173.29,206879028.07,4417962.13,140788.84
2024,Department of Human Services,Opiate Epidemic Response,Central Office Operations,"Behavioral, Housing, & DHH",645062.82,0,645062.82,0,648513.77,3450.95
2024,Department of Human Services,Opiate Epidemic Response,Central Office Operations,Children & Families,122894.38,0,122894.38,0,122894.38,0
2024,Department of Human Services,Opiate Epidemic Response,Grant Programs,Adult Mental Health Grants,1215313.17,0,1215313.17,0,2431234.13,1215920.96
2024,Department of Human Services,Opiate Epidemic Response,Grant Programs,CD Treatment Support Grants,1632661.88,0,1632661.88,0,2675968.61,1043306.73
2024,Department of Human Services,Opiate Epidemic Response,Grant Programs,Child & Community Service Grts,9181738.78,0,9181738.78,0,11488291.78,2306553
2024,Department of Human Services,Opiate Epidemic Response,Technical Activities,Technical Activities,2209,0,2209,0,2209,0
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Aging & Disability Services,11235340.4,0,5173017.67,6062322.73,5242926.2,69908.53
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,"Behavioral, Housing, & DHH",4494294.25,575.99,3624679.3,869038.96,3719065.77,93810.48
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Centralized IT,328531746.66,24888.1,256624672.93,71882185.63,260102574.2,3453013.17
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Children & Families,39408791.94,9461.17,37814878.77,1584452,41257311.09,3432971.15
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Health Care,60902251.96,60527.72,59429377.24,1412347,61406783.39,1916878.43
2024,Department of Human Services,Other Misc Special Revenue,Central Office Operations,Operations,41293436.09,34583.8,35422705.62,5836146.67,36413507.18,956217.76
2024,Department of Human Services,Other Misc Special Revenue,Direct Care Treatment,DCT - Operations,11894081.19,0,11763380.15,130701.04,11763380.15,0
2024,Department of Human Services,Other Misc Special Revenue,Forecasted Programs,Behavioral Health Fund,227668198.75,0,225570770.37,2097428.38,225570770.37,0
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Aging & Adult Services Grants,0,0,0,0,0,0
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,CD Treatment Support Grants,753818.9,0,45818.9,708000,175000,129181.1
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Care Development Grants,199393.68,0,87699.8,111693.88,87699.8,0
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Mental Health Grants,49500,0,24500,25000,43487.5,18987.5
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,34777.39,0,34777.39,0,34777.39,0
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Children's Services Grants,14784893.73,2543259.37,6003826.36,6237808,8760699.38,213613.65
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Deaf & Hard Of Hearing Grants,216176.74,0,118246.24,97930.5,128022.23,9775.99
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Disabilities Grants,425049,0,190007.1,235041.9,190007.1,0
2024,Department of Human Services,Other Misc Special Revenue,Grant Programs,Other Long Term Grants,5726357.34,0,926357.34,4800000,1037052.34,110695
2024,Department of Human Services,Other Misc Special Revenue,Technical Activities,Technical Activities,10647664.5,0,10166040.08,481624.42,10166040.08,0
2024,Department of Human Services,Payroll Clearing,-,-,0,0,0,0,0,0
2024,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Aging & Disability Services,5920262.21,0,2921762.21,2998500,3013386.07,91623.86
2024,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,"Behavioral, Housing, & DHH",6062407.89,0,5296736.89,765671,5296971.56,234.67
2024,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Children & Families,564939.35,0,29902.98,535036.37,38124.38,8221.4
2024,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Health Care,3760703.05,0,2732462.94,1028240.11,3004361.62,271898.68
2024,Department of Human Services,Restrict Misc Special Revenue,Central Office Operations,Operations,22836194.74,0,12558367.53,10277827.21,12590343.62,31976.09
2024,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Community Based Svcs,56127.08,0,56127.08,0,56127.08,0
2024,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Forensic Svcs,1159438.62,0,1069275.69,90162.93,1121214.12,51938.43
2024,Department of Human Services,Restrict Misc Special Revenue,Direct Care Treatment,DCT - Operations,9350857.21,0,7015162.34,2335694.87,7289632.87,274470.53
2024,Department of Human Services,Restrict Misc Special Revenue,Fiduciary Activities,Fiduciary Activities,7997157.9,0,7798207.35,198950.55,7798207.35,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Alternative Care,2350336.14,0,2197670.37,152665.77,2197670.37,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,General Assistance,672149.35,0,672149.35,0,672149.35,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Housing Support,3390316.21,0,3390316.21,0,3390316.21,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MFIP/DWP,575464.8,0,0,575464.8,0,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MN Supplemental Assistance,0,0,0,0,0,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,Medical Assistance,173752983.27,0,142323933.26,31429050.01,142323933.26,0
2024,Department of Human Services,Restrict Misc Special Revenue,Forecasted Programs,MinnesotaCare,0,0,0,0,0,0
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Adult Mental Health Grants,1815373.44,0,1027373.44,788000,1554926.18,527552.74
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,CD Treatment Support Grants,375484.32,0,60484.32,315000,60484.32,0
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Child & Economic Support Grts,280000,0,140000,140000,140000,0
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Child Support Enforcement Grts,1466756.46,0,1365596,101160.46,1365596,0
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Children's Services Grants,613969,719.25,2249.75,611000,2969,0
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Disabilities Grants,11854391.99,0,11854391.99,0,12614645.87,760253.88
2024,Department of Human Services,Restrict Misc Special Revenue,Grant Programs,Support Services Grants,0,0,0,0,0,0
2024,Department of Human Services,Restrict Misc Special Revenue,Technical Activities,Technical Activities,3323516,0,2379445,944071,2379445,0
2024,Department of Human Services,State Government Special Rev,Central Office Operations,Aging & Disability Services,61165.18,0,61165.18,0,61165.18,0
2024,Department of Human Services,State Government Special Rev,Central Office Operations,Operations,4240460.93,0,4240460.93,0,4240460.93,0
2024,Department of Human Services,State Government Special Rev,Technical Activities,Technical Activities,17702,0,17702,0,17702,0
2024,Dietetics & Nutrition Practice,Health Related Boards,Dietetics & Nutrition Bd.,Dietetics & Nutrition Bd.,154511.85,0,154511.85,0,156459.74,1947.89
2024,Dietetics & Nutrition Practice,Payroll Clearing,-,-,0,0,0,0,0,0
2024,Dietetics & Nutrition Practice,Restrict Misc Special Revenue,Dietetics & Nutrition Bd.,Dietetics & Nutrition Bd.,11982,0,11982,0,14250,2268
2024,Disability Council,General,Council On Disability,Council On Disability,1614401.17,0,1614401.17,0,1717667.32,103266.15
2024,Disability Council,Gift,Council On Disability,Council On Disability,0.61,0,0,0.61,0,0
2024,Disability Council,Other Misc Special Revenue,Council On Disability,Council On Disability,36409.26,0,36409.26,0,36409.26,0
2024,Disability Council,Payroll Clearing,-,-,0,0,0,0,0,0
2024,Disability Council,Restrict Misc Special Revenue,Council On Disability,Council On Disability,2745.28,0,1745.28,1000,1745.28,0
2024,Education Department,ARP-State Fiscal Recovery,Education Leadership & Support,Education Leadership & Support,402158.97,0,402158.97,0,402158.97,0
2024,Education Department,Arts & Cultural Heritage Fund,Libraries,Basic Support & Fed Grants,2750000,0,2750000,0,2750000,0
2024,Education Department,Arts & Cultural Heritage Fund,Student & Teachr Opportunities,Student Opportunities,60729.31,0,60729.31,0,68305.56,7576.25
2024,Education Department,Endowment School,General Education,General Education,50943960.45,0,50943960.45,0,50943960.45,0
2024,Education Department,Federal,Choice Programs,Charter School Lease Aid,926732.45,0,926732.45,0,926732.45,0
2024,Education Department,Federal,Early Childhood & Family Supp,Access to Quality Early Learning,9093231.02,0,8287237.81,805993.21,8313945.48,26707.67
2024,Education Department,Federal,Early Childhood & Family Supp,Early Childhood Family Ed,80000,0,78413.71,1586.29,78413.71,0
2024,Education Department,Federal,Early Childhood & Family Supp,Infant & Toddler Intervention,7164801,0,6089974.85,1074826.15,6089974.85,0
2024,Education Department,Federal,Early Childhood & Family Supp,Preschool Special Ed,5761377.34,0,5761377.34,0,5761377.34,0
2024,Education Department,Federal,Education Leadership & Support,Education Leadership & Support,166247635.45,0,126807650.9,39439984.55,127961625,1153974.1
2024,Education Department,Federal,Facilities & Technology,Special Fac & Tech Opportunities,12172.25,0,12172.25,0,12172.25,0
2024,Education Department,Federal,Innovation & Accountability,Assessments,590425.49,0,568899.86,21525.63,568899.86,0
2024,Education Department,Federal,Libraries,Basic Support & Fed Grants,223696.36,0,159354.93,64341.43,159354.93,0
2024,Education Department,Federal,Nutrition,Child & Adult Care Food Progrm,80201177.24,0,70181312.2,10019865.04,70231312.2,50000
2024,Education Department,Federal,Nutrition,Kindergarten Milk,827557,0,617743.57,209813.43,617743.57,0
2024,Education Department,Federal,Nutrition,MN Free School Meals-Breakfast,84218000,0,77556621.59,6661378.41,77556621.59,0
2024,Education Department,Federal,Nutrition,MN Free School Meals-Lunch,307679127.27,0,237855887.79,69823239.48,237856554.95,667.16
2024,Education Department,Federal,Nutrition,Other Nutrition Programs,3439148.73,0,1669545.66,1769603.07,2303840.91,634295.25
2024,Education Department,Federal,Nutrition,School Breakfast,0,0,0,0,0,0
2024,Education Department,Federal,Nutrition,School Lunch,23449541.33,0,23449541.32,0.01,23449541.32,0
2024,Education Department,Federal,Nutrition,Summer Food,25666085.66,0,10860702.33,14805383.33,10932172.33,71470
2024,Education Department,Federal,Nutrition,USDA Foods,3424145.81,0,2212409.02,1211736.79,2212409.02,0
2024,Education Department,Federal,Other General Education,Career & Technical Education,9774414.53,0,9690033.61,84380.92,9750407.32,60373.71
2024,Education Department,Federal,Self Sufficient & Lifelong Lrn,Adult Basic Education,6857606.62,0,5983694.75,873911.87,6122386.43,138691.68
2024,Education Department,Federal,Special Education,Other Federal Sp Ed Programs,196397068.48,0,196339197.31,57871.17,196339197.31,0
2024,Education Department,Federal,Special Education,Special Education - Regular,21191001.48,0,21191001.48,0,21191001.48,0
2024,Education Department,Federal,Student & Teachr Opportunities,Elementary Sec Educ Act Prog,644881729.06,0,599974732.24,44906996.82,600346648.96,371916.72
2024,Education Department,Federal,Student & Teachr Opportunities,Student Opportunities,710049.62,0,535281.25,174768.37,670915.78,135634.53
2024,Education Department,General,Choice Programs,Achievement & Integration Aid,78917964.57,0,78917964.57,0,78917964.57,0
2024,Education Department,General,Choice Programs,COMPASS,508522.51,0,508522.51,0,508522.51,0
2024,Education Department,General,Choice Programs,Charter School Lease Aid,91197383.69,0,91197383.69,0,91197383.69,0
2024,Education Department,General,Choice Programs,Interdist Deseg Transportation,14828070.01,0,14828070.01,0,14828070.01,0
2024,Education Department,General,Choice Programs,Recovery Program,742094.49,0,742094.49,0,742094.49,0
2024,Education Department,General,Community Education,Adults with Disabilities,643047.47,0,643047.47,0,643047.47,0
2024,Education Department,General,Community Education,Community Education,4348016.47,0,4348016.47,0,4348016.47,0
2024,Education Department,General,Community Education,Deaf Deafblind Hard-of-Hearing,23833.6,0,23833.6,0,23833.6,0
2024,Education Department,General,Community Education,School Age Care,0,0,0,0,0,0
2024,Education Department,General,Early Childhood & Family Supp,Access to Quality Early Learning,233270.93,0,233270.93,0,233270.93,0
2024,Education Department,General,Early Childhood & Family Supp,Early Childhood Family Ed,38876785.95,0,38876785.95,0,38876785.95,0
2024,Education Department,General,Early Childhood & Family Supp,Family Opportunities,687664.04,4589.42,683074.62,0,687664.04,0
2024,Education Department,General,Early Childhood & Family Supp,Head Start,31942788.12,0,31942788.12,0,31942788.12,0
2024,Education Department,General,Early Childhood & Family Supp,Health & Developmntl Screening,4189732.4,0,4189732.4,0,4189732.4,0
2024,Education Department,General,Early Childhood & Family Supp,Kindergarten Entry Profile-KEP,502271.1,0,502271.1,0,502271.1,0
2024,Education Department,General,Early Childhood & Family Supp,School Readiness,33683000,0,33683000,0,33683000,0
2024,Education Department,General,Early Childhood & Family Supp,Special Family Opportunities,0,0,0,0,0,0
2024,Education Department,General,Education Leadership & Support,Board of School Administrators,263969.61,0,263969.61,0,278373.05,14403.44
2024,Education Department,General,Education Leadership & Support,Education Leadership & Support,31226441.58,0,31226441.58,0,31665255.98,438814.4
2024,Education Department,General,Education Leadership & Support,Regional Centers of Excellence,356417.53,0,356417.53,0,356417.53,0
2024,Education Department,General,Facilities & Technology,Debt Service Equalization,24509416.81,0,24509416.81,0,24509416.81,0
2024,Education Department,General,Facilities & Technology,Long Term Facilities Maint Aid,107480425.91,0,107480425.91,0,107480425.91,0
2024,Education Department,General,Facilities & Technology,Special Fac & Tech Opportunities,9503.89,0,9503.89,0,9503.89,0
2024,Education Department,General,Facilities & Technology,Telecommunications Access,3743230.56,0,3743230.56,0,3743230.56,0
2024,Education Department,General,General Education,General Education,8049557189.62,0,8049557189.62,0,8049557189.62,0
2024,Education Department,General,Indian Education,Amer Ind Ed Other Grants/Misc,15845.82,0,15845.82,0,15845.82,0
2024,Education Department,General,Indian Education,American Indian Ed Aid,13677351.69,0,13677351.69,0,13677351.69,0
2024,Education Department,General,Indian Education,Indian Teacher Training Progrm,0,0,0,0,0,0
2024,Education Department,General,Indian Education,Tribal Contract Schools,1258762.58,0,1258762.58,0,1258762.58,0
2024,Education Department,General,Indian Education,Tribal Early Childhood Program,68000,0,68000,0,68000,0
2024,Education Department,General,Innovation & Accountability,Assessments,11567849.44,0,11567849.44,0,11567849.44,0
2024,Education Department,General,Libraries,Basic Support & Fed Grants,17569999.99,0,17569999.99,0,17569999.99,0
2024,Education Department,General,Libraries,Electronic Library Minnesota,900000,0,900000,0,900000,0
2024,Education Department,General,Libraries,Multicounty Multitype,2300000,0,2300000,0,2300000,0
2024,Education Department,General,Libraries,Reg Library Telecommunictn Aid,2300000,0,2300000,0,2300000,0
2024,Education Department,General,Libraries,School Library Aid,21517330.41,0,21517330.41,0,21517330.41,0
2024,Education Department,General,Nutrition,Kindergarten Milk,386374.2,0,386374.2,0,386374.2,0
2024,Education Department,General,Nutrition,MN Free School Meals-Breakfast,48661663.2,0,48661663.2,0,48661663.2,0
2024,Education Department,General,Nutrition,MN Free School Meals-Lunch,228441160.28,0,228441160.28,0,228441160.28,0
2024,Education Department,General,Nutrition,Other Nutrition Programs,565921.43,0,565921.43,0,1104597.64,538676.21
2024,Education Department,General,Nutrition,Summer Food,149837.32,0,149837.32,0,149837.32,0
2024,Education Department,General,Other General Education,Abatement Revenue,971923.25,0,971923.25,0,971923.25,0
2024,Education Department,General,Other General Education,Career & Technical Education,4827918.48,0,4827918.48,0,4827918.48,0
2024,Education Department,General,Other General Education,Consolidation Transition,5586,0,5586,0,5586,0
2024,Education Department,General,Other General Education,Enrollment Options Transport,44745.9,0,44745.9,0,44745.9,0
2024,Education Department,General,Other General Education,Nonpublic Pupil,17271743.52,0,17271743.52,0,17271743.52,0
2024,Education Department,General,Other General Education,Nonpublic Transportation,22750345.61,0,22750345.61,0,22750345.61,0
2024,Education Department,General,Other General Education,Other Aid Allocations,2225000,0,2225000,0,2225000,0
2024,Education Department,General,Other General Education,Reserves & Credits,104125121.7,0,104125121.7,0,104135452.75,10331.05
2024,Education Department,General,Self Sufficient & Lifelong Lrn,Adult Basic Education,52344894.39,0,52344894.39,0,52344894.39,0
2024,Education Department,General,Self Sufficient & Lifelong Lrn,High School Equivalency Tests,280664,0,280664,0,280664,0
2024,Education Department,General,Special Education,Other State Sp Ed Programs,5573050.41,0,5573050.41,0,5573050.41,0
2024,Education Department,General,Special Education,Special Education - Regular,2272951065.17,0,2272951065.17,0,2272951065.17,0
2024,Education Department,General,Student & Teachr Opportunities,Adv Placement/Intl Bacc,3790567,0,3790567,0,4087358,296791
2024,Education Department,General,Student & Teachr Opportunities,Concurrent Enrollment,3999999.91,0,3999999.91,0,3999999.91,0
2024,Education Department,General,Student & Teachr Opportunities,Early Childhood Literacy,3938607.79,0,3938607.79,0,3938607.79,0
2024,Education Department,General,Student & Teachr Opportunities,Literacy Incentive Aid,41070767.11,0,41070767.11,0,41070767.11,0
2024,Education Department,General,Student & Teachr Opportunities,One-Time Grants,5560718.88,0,5560718.88,0,5560718.88,0
2024,Education Department,General,Student & Teachr Opportunities,Read Act,5833735.99,0,5833735.99,0,8152984.39,2319248.4
2024,Education Department,General,Student & Teachr Opportunities,Student Opportunities,5213017.1,0,5213017.1,0,5243632.96,30615.86
2024,Education Department,General,Student & Teachr Opportunities,Student Organizations,1036406.51,0,1036406.51,0,1036406.51,0
2024,Education Department,General,Student & Teachr Opportunities,Teacher Opportunities,115185266.11,0,115185266.11,0,115204003.01,18736.9
2024,Education Department,Gift,Education Leadership & Support,Education Leadership & Support,123689.76,0,114296.55,9393.21,114994.43,697.88
2024,Education Department,Maximum Effort School Loan,Education Leadership & Support,Education Leadership & Support,2017.24,0,0,2017.24,0,0
2024,Education Department,Miscellaneous Agency,Education Leadership & Support,Education Leadership & Support,1835,0,1835,0,1835,0
2024,Education Department,Miscellaneous Agency,Nutrition,Child & Adult Care Food Progrm,0,0,0,0,0,0
2024,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Access to Quality Early Learning,78630936.09,2654940.54,75975995.55,0,78630936.09,0
2024,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Family Opportunities,45202.08,0,45202.08,0,45202.08,0
2024,Education Department,Other Misc Special Revenue,Early Childhood & Family Supp,Special Family Opportunities,47144.04,0,47144.04,0,47144.04,0
2024,Education Department,Other Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,522205.63,0,510717.85,11487.78,511107.73,389.88
2024,Education Department,Other Misc Special Revenue,Indian Education,Indian Teacher Training Progrm,114134.88,0,114134.88,0,114134.88,0
2024,Education Department,Other Misc Special Revenue,Other General Education,Other Aid Allocations,40350431.68,0,40350431.68,0,40350431.68,0
2024,Education Department,Other Misc Special Revenue,Other General Education,Reserves & Credits,108949.12,0,108949.12,0,108949.12,0
2024,Education Department,Other Misc Special Revenue,Student & Teachr Opportunities,Teacher Opportunities,3364877.42,0,3364877.42,0,3364877.42,0
2024,Education Department,Payroll Clearing,-,-,0,0,0,0,0,0
2024,Education Department,Restrict Misc Special Revenue,Education Leadership & Support,Education Leadership & Support,9228008.81,0,8480553.9,747454.91,8745593.7,265039.8
2024,Education Department,Restrict Misc Special Revenue,Nutrition,USDA Foods,0,0,0,0,0,0
2024,Emergency Medical Services Bd,Federal,Emergency Medical Services Bd,Emergency Medical Services Bd,217990.05,0,175392.52,42597.53,175392.52,0
2024,Emergency Medical Services Bd,General,Emergency Medical Services Bd,Emergency Medical Services Bd,5381932.87,0,5381932.87,0,5997835.76,615902.89
2024,Emergency Medical Services Bd,Gift,Emergency Medical Services Bd,Emergency Medical Services Bd,0,0,0,0,0,0
2024,Emergency Medical Services Bd,Other Misc Special Revenue,Emergency Medical Services Bd,Emergency Medical Services Bd,30000,0,3366.25,26633.75,3366.25,0
2024,Emergency Medical Services Bd,Payroll Clearing,-,-,0,0,0,0,0,0
